,POP100,P0010001,P0010002,P0010003,P0010004,P0010005,P0010006,P0010007,P0010008,P0010009,P0010010,P0010011,P0010012,P0010013,P0010014,P0010015,P0010016,P0010017,P0010018,P0010019,P0010020,P0010021,P0010022,P0010023,P0010024,P0010025,P0010026,P0010027,P0010028,P0010029,P0010030,P0010031,P0010032,P0010033,P0010034,P0010035,P0010036,P0010037,P0010038,P0010039,P0010040,P0010041,P0010042,P0010043,P0010044,P0010045,P0010046,P0010047,P0010048,P0010049,P0010050,P0010051,P0010052,P0010053,P0010054,P0010055,P0010056,P0010057,P0010058,P0010059,P0010060,P0010061,P0010062,P0010063,P0010064,P0010065,P0010066,P0010067,P0010068,P0010069,P0010070,P0010071,P0020001,P0020002,P0020003,P0020004,P0020005,P0020006,P0020007,P0020008,P0020009,P0020010,P0020011,P0020012,P0020013,P0020014,P0020015,P0020016,P0020017,P0020018,P0020019,P0020020,P0020021,P0020022,P0020023,P0020024,P0020025,P0020026,P0020027,P0020028,P0020029,P0020030,P0020031,P0020032,P0020033,P0020034,P0020035,P0020036,P0020037,P0020038,P0020039,P0020040,P0020041,P0020042,P0020043,P0020044,P0020045,P0020046,P0020047,P0020048,P0020049,P0020050,P0020051,P0020052,P0020053,P0020054,P0020055,P0020056,P0020057,P0020058,P0020059,P0020060,P0020061,P0020062,P0020063,P0020064,P0020065,P0020066,P0020067,P0020068,P0020069,P0020070,P0020071,P0020072,P0020073,Series Complete,Vax_Rate
1046,3150,3150,2731,1930,461,11,43,0,286,419,399,73,32,20,0,231,8,1,0,30,2,0,1,0,1,0,20,3,0,0,6,2,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3150,803,2347,2210,1732,414,2,43,0,19,137,128,53,28,18,0,15,8,1,0,5,0,0,0,0,0,0,9,3,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203659,100
1047,8065,8065,7068,3067,2052,68,380,13,1488,997,937,115,43,31,2,521,32,4,1,149,1,0,25,3,6,4,53,27,5,0,15,0,1,2,0,1,0,0,0,1,0,1,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8065,2710,5355,5069,2751,1871,11,373,6,57,286,262,98,37,22,2,26,27,4,1,39,1,0,0,3,2,0,23,16,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,203659,100
1048,30345,30345,25986,9983,7116,424,1165,14,7284,4359,4043,550,139,90,17,2436,111,32,1,517,9,1,107,6,16,11,272,102,17,0,80,1,2,37,2,5,1,5,0,12,0,5,1,0,1,0,1,38,8,0,27,0,0,0,0,1,0,0,0,2,0,0,0,6,1,3,1,0,0,1,0,0,30345,13243,17102,16019,8236,6304,73,1130,3,273,1083,969,410,114,77,17,119,90,31,1,88,8,0,0,2,9,3,101,69,10,0,7,0,2,3,1,2,1,5,0,0,0,0,1,0,0,0,0,8,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,0,0,0,1,0,0,203659,100
1049,9343,9343,8365,5528,699,64,530,0,1544,978,922,72,40,60,0,621,6,22,0,82,0,0,5,5,7,2,42,21,3,0,7,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,3,11,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,9343,2790,6553,6284,5048,637,1,515,0,83,269,248,59,32,57,0,51,5,19,0,14,0,0,0,5,5,1,16,9,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,203659,100
1050,3834,3834,3422,2896,275,9,61,0,181,412,382,45,23,24,0,239,2,9,0,38,0,0,0,0,1,1,22,9,0,1,3,0,0,5,2,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3834,620,3214,3073,2751,253,2,50,0,17,141,133,35,19,24,0,42,2,6,0,4,0,0,0,0,0,1,8,4,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203659,100
1051,1910,1910,1648,1254,111,37,53,0,193,262,230,16,36,11,0,129,17,4,0,8,1,0,3,2,3,0,32,8,0,0,18,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1910,477,1433,1336,1134,89,22,52,0,39,97,90,11,28,10,0,19,14,4,0,1,1,0,0,2,0,0,7,4,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203659,100
1052,28856,28856,25398,6554,8167,656,260,24,9737,3458,3216,565,88,76,6,1886,86,31,1,288,0,1,161,2,19,6,184,53,5,0,53,2,0,40,9,15,2,2,0,3,0,0,0,0,0,0,0,57,10,0,43,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,28856,15085,13771,12885,4833,7545,55,246,8,198,886,808,445,53,75,3,77,74,29,1,42,0,0,1,2,4,2,69,43,4,0,3,2,0,1,5,7,1,0,0,3,0,0,0,0,0,0,0,8,4,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,203659,100
1053,8882,8882,7895,5167,1242,83,221,4,1178,987,932,113,77,45,2,597,7,9,0,72,0,0,9,0,0,1,45,10,1,0,14,0,0,12,0,3,2,0,0,2,0,0,0,1,0,0,0,10,2,0,5,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8882,2456,6426,6147,4743,1122,12,219,2,49,279,269,86,57,39,2,57,5,9,0,12,0,0,1,0,0,1,8,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203659,100
1054,9770,9770,8620,5658,1740,66,281,0,875,1150,1044,115,74,36,6,638,32,13,0,123,0,0,3,1,3,0,86,30,3,0,29,0,0,16,3,2,0,0,0,3,0,0,0,0,0,0,0,20,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9770,2218,7552,7198,5248,1587,18,276,0,69,354,329,95,67,28,6,68,22,13,0,28,0,0,0,1,1,0,22,13,2,0,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203659,100
1055,969,969,880,719,52,3,72,0,34,89,85,5,7,8,0,60,2,0,0,1,1,0,1,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969,159,810,784,675,40,1,67,0,1,26,26,4,5,6,0,8,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203659,100
1056,1751,1751,1555,1365,77,4,33,1,75,196,176,16,16,10,0,123,3,3,0,4,0,0,1,0,0,0,20,2,2,0,10,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751,287,1464,1406,1310,62,2,27,1,4,58,55,7,15,10,0,16,3,3,0,0,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203659,100
1057,8775,8775,7846,6201,803,47,187,2,606,929,797,246,135,49,1,306,9,6,1,42,0,0,1,0,0,1,120,65,3,0,31,2,2,10,3,4,0,0,0,0,0,0,0,0,0,0,0,12,6,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8775,1311,7464,6914,5843,727,33,181,1,129,550,478,197,129,47,1,85,8,3,1,7,0,0,0,0,0,0,70,48,3,0,10,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203659,100
1058,580,580,508,424,17,7,29,0,31,72,62,5,12,5,0,25,1,0,0,12,0,0,1,0,1,0,10,3,1,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580,92,488,456,406,13,5,29,0,3,32,28,5,12,4,0,5,0,0,0,2,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203659,100
1059,10578,10578,9104,4551,2626,81,526,1,1319,1474,1353,203,35,36,3,761,46,20,0,213,0,0,19,0,13,4,106,36,18,0,32,2,0,8,0,6,0,0,0,3,0,0,1,0,0,0,0,14,4,0,7,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,10578,3231,7347,6942,3876,2412,35,514,1,104,405,369,158,31,34,2,47,36,20,0,32,0,0,1,0,6,2,36,17,10,0,4,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203659,100
1060,3973,3973,3663,2786,311,25,52,5,484,310,293,16,16,18,0,206,3,2,1,19,0,0,7,3,2,0,9,2,0,0,3,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3973,555,3418,3292,2692,289,12,46,2,251,126,124,12,14,18,0,73,1,0,1,1,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203659,100
1061,981,981,875,794,43,4,11,0,23,106,99,18,34,7,0,33,1,3,0,2,0,0,0,0,1,0,7,4,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,981,74,907,835,778,41,3,10,0,3,72,68,14,33,7,0,11,0,3,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203659,100
1062,645,645,595,535,7,0,47,0,6,50,47,0,6,8,0,31,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645,41,604,582,527,7,0,47,0,1,22,21,0,6,8,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203659,100
1063,592,592,559,505,27,0,4,0,23,33,31,9,6,4,0,12,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592,53,539,518,488,19,0,3,0,8,21,21,9,5,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203659,100
1064,3368,3368,2953,1480,763,45,158,0,507,415,384,75,10,3,0,242,18,4,0,24,0,0,6,2,0,0,24,0,1,0,10,1,0,5,2,3,0,0,0,2,0,0,0,0,0,0,0,7,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3368,1139,2229,2139,1259,695,9,158,0,18,90,83,57,9,0,0,6,3,4,0,2,0,0,0,2,0,0,6,0,1,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203659,100
1065,6818,6818,5991,4533,680,55,130,5,588,827,770,141,99,51,3,386,15,5,0,65,0,0,1,0,4,0,54,12,3,0,12,8,0,8,2,5,4,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6818,1596,5222,4892,4109,597,16,119,4,47,330,313,124,82,49,3,35,7,5,0,5,0,0,0,0,3,0,17,5,3,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203659,100
1066,3907,3907,3508,2637,287,18,166,0,400,399,343,37,23,41,0,201,0,5,0,31,0,0,3,0,2,0,31,6,1,0,18,0,0,2,0,1,0,0,0,1,0,2,0,0,0,0,0,25,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3907,855,3052,2924,2481,238,6,161,0,38,128,120,31,17,37,0,20,0,4,0,11,0,0,0,0,0,0,6,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203659,100
1067,6652,6652,6127,5568,182,36,94,0,247,525,488,46,30,41,1,323,16,3,1,20,1,0,0,3,3,0,30,5,0,0,13,1,0,3,1,0,0,1,0,6,0,0,0,0,0,0,0,7,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6652,826,5826,5655,5363,165,12,88,0,27,171,162,31,28,41,0,37,16,3,1,0,0,0,0,3,2,0,9,4,0,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203659,100
1068,2205,2205,1923,788,627,26,96,1,385,282,259,40,6,10,0,161,2,0,0,33,0,0,5,0,2,0,19,7,0,0,5,0,0,0,0,2,0,0,0,4,0,1,0,0,0,0,0,4,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2205,738,1467,1411,695,581,8,89,1,37,56,54,28,5,10,0,4,2,0,0,5,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203659,100
1069,5657,5657,4933,3555,630,26,131,1,590,724,673,41,39,28,4,447,15,12,2,63,1,0,11,1,9,0,44,18,5,0,15,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,7,3,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5657,1466,4191,3998,3272,565,17,128,1,15,193,165,30,34,28,4,41,10,12,2,1,1,0,2,0,0,0,26,15,5,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203659,100
1070,7341,7341,6796,5161,768,66,446,28,327,545,505,58,79,97,7,183,10,17,2,31,4,1,11,1,3,1,30,5,1,0,2,2,0,5,10,3,0,0,0,0,0,2,0,0,0,0,0,10,3,0,4,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7341,792,6549,6261,5009,730,42,435,28,17,288,265,46,60,93,7,24,10,16,0,3,4,1,0,0,0,1,21,5,1,0,0,2,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203659,100
1071,11526,11526,10384,7226,942,92,720,15,1389,1142,1060,78,96,71,0,671,14,13,2,85,0,0,18,0,7,5,74,17,3,0,24,0,0,19,0,9,0,0,0,1,0,1,0,0,0,0,0,8,3,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11526,2458,9068,8749,6815,839,10,692,0,393,319,301,59,72,67,0,68,3,13,2,9,0,0,0,0,5,3,15,10,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203659,100
1072,401310,401310,360810,248085,45543,2949,12025,185,52023,40500,37526,4553,2767,2206,99,22764,743,355,25,3078,39,7,539,69,209,73,2454,807,131,2,719,53,8,379,80,129,13,23,1,69,0,23,5,1,3,1,7,488,92,2,334,4,24,0,2,9,3,7,4,6,0,0,1,32,8,16,6,0,0,2,0,0,401310,89744,311566,297724,231848,41341,754,11665,104,12012,13842,12832,3557,2386,2039,89,3137,569,318,21,500,32,1,14,54,91,24,911,525,93,2,91,47,8,23,64,31,3,7,1,5,0,0,5,1,0,0,5,79,51,2,11,2,5,0,2,0,0,3,2,1,0,0,0,20,7,9,2,0,0,2,0,0,203659,51
1073,244916,244916,221263,150362,26699,1884,6878,140,35300,23653,21966,2628,1592,1391,61,13398,408,233,16,1672,17,5,337,44,123,41,1392,387,69,1,417,42,1,249,62,88,10,11,0,33,0,10,3,1,2,1,5,281,52,2,194,2,13,0,2,4,3,5,1,3,0,0,0,14,4,7,2,0,0,1,0,0,244916,53494,191422,183164,140860,24399,401,6661,85,10758,8258,7718,2084,1314,1290,57,2057,299,204,12,270,15,1,10,38,53,14,481,246,54,1,49,37,1,7,49,22,2,0,0,4,0,0,3,1,0,0,5,49,32,2,7,1,1,0,2,0,0,2,1,1,0,0,0,10,3,5,1,0,0,1,0,0,203659,83
1074,156394,156394,139547,97723,18844,1065,5147,45,16723,16847,15560,1925,1175,815,38,9366,335,122,9,1406,22,2,202,25,86,32,1062,420,62,1,302,11,7,130,18,41,3,12,1,36,0,13,2,0,1,0,2,207,40,0,140,2,11,0,0,5,0,2,3,3,0,0,1,18,4,9,4,0,0,1,0,0,156394,36250,120144,114560,90988,16942,353,5004,19,1254,5584,5114,1473,1072,749,32,1080,270,114,9,230,17,0,4,16,38,10,430,279,39,1,42,10,7,16,15,9,1,7,1,1,0,0,2,0,0,0,0,30,19,0,4,1,4,0,0,0,0,1,1,0,0,0,0,10,4,4,1,0,0,1,0,0,203659,100
1075,115773,115773,107329,84824,4690,410,2700,32,14673,8444,7744,876,764,593,16,4779,102,73,5,421,6,1,42,20,38,8,549,214,24,1,159,6,3,76,18,21,1,2,1,12,0,5,0,0,0,0,6,138,28,0,90,2,6,0,0,4,0,3,3,1,0,0,1,13,3,9,1,0,0,0,0,0,115773,13914,101859,98106,81705,4247,152,2620,23,9359,3753,3482,691,707,551,11,1262,68,58,5,82,4,0,5,19,16,3,240,154,16,1,23,5,3,14,12,4,1,1,1,0,0,0,0,0,0,0,5,25,16,0,3,1,3,0,0,0,0,1,1,0,0,0,0,6,2,4,0,0,0,0,0,0,203659,100
1076,124876,124876,111818,83592,11808,745,4754,87,10832,13058,12187,1142,955,898,34,7655,230,120,14,859,17,3,128,28,79,25,721,219,36,0,222,19,1,96,35,56,3,4,0,19,0,9,0,1,0,1,0,144,29,2,92,0,9,0,1,4,2,3,1,1,0,0,0,6,3,3,0,0,0,0,0,0,124876,25111,99765,95468,78477,10676,253,4626,53,1383,4297,4000,878,799,852,33,930,168,114,10,123,17,1,6,22,37,10,266,134,31,0,34,18,1,2,33,12,0,0,0,0,0,0,0,1,0,0,0,27,19,2,1,0,2,0,1,0,0,1,1,0,0,0,0,4,3,1,0,0,0,0,0,0,203659,100
1077,67368,67368,58724,29315,14184,702,2797,30,11696,8644,7997,1079,363,250,25,4715,223,70,4,1011,12,1,163,13,47,21,557,204,42,0,165,7,3,70,2,18,2,10,0,22,0,8,2,0,1,0,1,81,16,0,58,0,4,0,0,1,0,0,0,2,0,0,0,9,2,3,3,0,0,1,0,0,67368,22878,44490,42097,25779,12769,191,2717,11,630,2393,2179,823,310,215,24,336,184,68,4,171,9,0,1,5,22,7,195,129,25,0,15,6,3,3,1,3,1,6,0,1,0,0,2,0,0,0,0,12,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,2,3,1,0,0,1,0,0,203659,100
1078,32452,32452,29042,24081,2232,155,566,7,2001,3410,3167,446,351,218,3,1818,42,28,0,224,4,1,17,0,13,2,216,46,18,1,44,17,1,56,11,12,5,0,0,2,0,0,1,0,2,0,0,26,7,0,16,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,32452,5690,26762,25434,22644,2009,48,527,6,200,1328,1240,354,311,204,3,273,30,22,0,34,2,0,1,0,4,2,85,29,15,1,10,14,1,3,8,2,0,0,0,1,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,203659,100
1079,60841,60841,53897,26273,12629,937,1208,29,12821,6944,6431,1010,334,247,21,3797,146,64,2,563,0,1,189,8,32,17,411,124,11,0,129,4,0,81,14,22,2,7,0,14,0,1,2,0,0,0,0,99,12,0,78,2,2,0,1,0,1,1,0,2,0,0,0,3,0,0,2,0,0,1,0,0,60841,22151,38690,36619,23243,11640,110,1175,11,440,2071,1931,811,259,217,18,336,119,56,2,90,0,0,1,8,12,2,125,79,6,0,9,4,0,1,10,10,1,0,0,3,0,0,2,0,0,0,0,13,5,0,4,1,0,0,1,0,0,1,0,1,0,0,0,2,0,0,1,0,0,1,0,0,203659,100
1080,40343,40343,37906,34643,1951,223,154,13,922,2437,2320,592,682,94,4,869,16,8,4,22,2,0,7,11,9,0,91,29,9,6,6,0,3,6,9,2,7,5,0,2,5,1,0,0,1,0,0,25,3,0,8,0,5,0,0,2,0,0,2,0,5,0,0,1,0,0,0,0,1,0,0,0,40343,2087,38256,36361,34037,1840,177,154,12,141,1895,1812,564,629,93,4,498,5,8,2,0,2,0,1,5,1,0,74,29,9,2,3,0,3,1,9,2,7,5,0,2,0,1,0,0,1,0,0,9,3,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,19900,49
1081,5637,5637,5126,4380,546,20,29,6,145,511,490,168,130,15,0,169,1,0,0,5,0,0,0,1,1,0,15,2,0,1,3,0,0,1,2,1,0,4,0,1,0,0,0,0,0,0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,5637,407,5230,4851,4257,523,19,29,6,17,379,368,166,115,15,0,70,0,0,0,0,0,0,0,1,1,0,11,2,0,0,0,0,0,1,2,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19900,100
1082,1754,1754,1656,1571,20,12,13,1,39,98,91,14,33,2,0,40,1,0,0,0,0,0,0,1,0,0,7,2,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1754,124,1630,1554,1520,18,0,13,1,2,76,70,14,33,2,0,19,1,0,0,0,0,0,0,1,0,0,6,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19900,100
1083,771,771,750,745,3,1,1,0,0,21,21,2,9,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771,12,759,746,741,3,1,1,0,0,13,13,2,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19900,100
1084,6047,6047,5584,4978,370,23,45,3,165,463,429,201,89,12,0,100,7,4,2,10,0,0,1,1,2,0,27,8,3,1,1,0,0,4,4,1,3,1,0,0,0,0,0,0,1,0,0,7,3,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6047,348,5699,5328,4876,355,23,45,3,26,371,342,187,85,12,0,50,1,4,1,0,0,0,1,1,0,0,22,8,3,0,1,0,0,0,4,1,3,1,0,0,0,0,0,0,1,0,0,7,3,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19900,100
1085,40343,40343,37906,34643,1951,223,154,13,922,2437,2320,592,682,94,4,869,16,8,4,22,2,0,7,11,9,0,91,29,9,6,6,0,3,6,9,2,7,5,0,2,5,1,0,0,1,0,0,25,3,0,8,0,5,0,0,2,0,0,2,0,5,0,0,1,0,0,0,0,1,0,0,0,40343,2087,38256,36361,34037,1840,177,154,12,141,1895,1812,564,629,93,4,498,5,8,2,0,2,0,1,5,1,0,74,29,9,2,3,0,3,1,9,2,7,5,0,2,0,1,0,0,1,0,0,9,3,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,19900,49
1086,40343,40343,37906,34643,1951,223,154,13,922,2437,2320,592,682,94,4,869,16,8,4,22,2,0,7,11,9,0,91,29,9,6,6,0,3,6,9,2,7,5,0,2,5,1,0,0,1,0,0,25,3,0,8,0,5,0,0,2,0,0,2,0,5,0,0,1,0,0,0,0,1,0,0,0,40343,2087,38256,36361,34037,1840,177,154,12,141,1895,1812,564,629,93,4,498,5,8,2,0,2,0,1,5,1,0,74,29,9,2,3,0,3,1,9,2,7,5,0,2,0,1,0,0,1,0,0,9,3,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,19900,49
1087,35436,35436,33292,30438,1716,206,134,9,789,2144,2046,502,616,90,4,779,12,5,2,14,2,0,6,7,7,0,80,27,7,4,5,0,3,6,9,1,4,5,0,2,5,1,0,0,1,0,0,17,3,0,8,0,2,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,1,0,0,0,35436,1855,33581,31921,29889,1613,160,134,8,117,1660,1590,479,564,89,4,436,4,5,1,0,2,0,0,5,1,0,65,27,7,2,2,0,3,1,9,1,4,5,0,2,0,1,0,0,1,0,0,5,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19900,56
